arquivo,md5_candidato,md5_promovido,hash_igual
graficos/ESC_056_eef-aldeia-lumiar_proficiencia.png,c10679c0987850086dbd9ca8e0c396bc,c10679c0987850086dbd9ca8e0c396bc,TRUE
html/ESC_001_eef-pequena-casa-da-crianca.html,e06bd5c72e0e9098011009b41039fcc3,e06bd5c72e0e9098011009b41039fcc3,TRUE
html/ESC_002_emeb-dr-liberato-salzano-vieira-da-cunha.html,38fd7d2643cb693cefa8c075540bf45e,38fd7d2643cb693cefa8c075540bf45e,TRUE
html/ESC_003_emef-afonso-guerreiro-lima.html,96a74b6a80ebed3df8e343f68a139c70,96a74b6a80ebed3df8e343f68a139c70,TRUE
html/ESC_004_emef-america.html,f0946f764860cd28a215a717aea652d8,f0946f764860cd28a215a717aea652d8,TRUE
html/ESC_005_emef-aramy-silva.html,9135b9d6ef79bfc6deefec40ca953976,9135b9d6ef79bfc6deefec40ca953976,TRUE
html/ESC_006_emef-campos-do-cristal.html,d4ea6ed8afa6a0cd9f2bdaf0f7e41b2c,d4ea6ed8afa6a0cd9f2bdaf0f7e41b2c,TRUE
html/ESC_007_emef-chapeu-do-sol.html,09bc28a1cabd08235ce27e4c657f79eb,09bc28a1cabd08235ce27e4c657f79eb,TRUE
html/ESC_008_emef-chico-mendes.html,b31ebd2618d83244e8993e3b4b20300b,b31ebd2618d83244e8993e3b4b20300b,TRUE
html/ESC_009_emef-decio-martins-costa.html,dcc35b14a557a73b36866f556b899e12,dcc35b14a557a73b36866f556b899e12,TRUE
html/ESC_010_emef-dep-marcirio-goulart-loureiro.html,343978f153da85a76ee5f2ec1fdce47a,343978f153da85a76ee5f2ec1fdce47a,TRUE
html/ESC_011_emef-dep-victor-issler.html,3c324a599f9cd729658969ca9525c5f8,3c324a599f9cd729658969ca9525c5f8,TRUE
html/ESC_012_emef-dolores-alcaraz-caldas.html,0acfdb3255e38856cf2bd2589c43f1e7,0acfdb3255e38856cf2bd2589c43f1e7,TRUE
html/ESC_013_emef-espirito-santo.html,6b983e1c4f9f2a9940b7f898aba08799,6b983e1c4f9f2a9940b7f898aba08799,TRUE
html/ESC_014_emef-evaristo-goncalves-netto.html,e23edd13d183c01cf35dbf049778e173,e23edd13d183c01cf35dbf049778e173,TRUE
html/ESC_015_emef-gabriel-obino.html,06df1642dd53472eb6b2cfbd45672421,06df1642dd53472eb6b2cfbd45672421,TRUE
html/ESC_016_emef-gov-ildo-meneghetti.html,811c55fc4f4d0124726c030337ba1ac1,811c55fc4f4d0124726c030337ba1ac1,TRUE
html/ESC_017_emef-grande-oriente-do-rgs.html,feba345f83d27f7d516e405d63f40d64,feba345f83d27f7d516e405d63f40d64,TRUE
html/ESC_018_emef-heitor-villa-lobos.html,02cd87eb97e305235d02b971c8426d8f,02cd87eb97e305235d02b971c8426d8f,TRUE
html/ESC_019_emef-jean-piaget.html,6d99dc41c0fbaa81ec84f5caa8add009,6d99dc41c0fbaa81ec84f5caa8add009,TRUE
html/ESC_020_emef-joao-antonio-satte.html,d8bf5ad69e5d68b5496a992feb9b125c,d8bf5ad69e5d68b5496a992feb9b125c,TRUE
html/ESC_021_emef-joao-carlos-davila-paixao-cortes-lacador.html,2bdb615fa54764574ad4bbdeb574e7b1,2bdb615fa54764574ad4bbdeb574e7b1,TRUE
html/ESC_022_emef-jose-loureiro-da-silva.html,7e7e20baba0c6d68068569070e6c3195,7e7e20baba0c6d68068569070e6c3195,TRUE
html/ESC_023_emef-jose-mariano-beck.html,9ecd0a08a82b7d8ad29d389a57651ae6,9ecd0a08a82b7d8ad29d389a57651ae6,TRUE
html/ESC_024_emef-lauro-rodrigues.html,998218789615fc8f6fc514916aeecf18,998218789615fc8f6fc514916aeecf18,TRUE
html/ESC_025_emef-leocadia-felizardo-prestes.html,ef5f4afc6d73e74c39f1680822f418a7,ef5f4afc6d73e74c39f1680822f418a7,TRUE
html/ESC_026_emef-lidovino-fanton.html,4b8d9f5ebc71b1c6b57a0b2b32f0dac9,4b8d9f5ebc71b1c6b57a0b2b32f0dac9,TRUE
html/ESC_027_emef-mario-quintana.html,8bd26fa2981fa3002399162a11997bbf,8bd26fa2981fa3002399162a11997bbf,TRUE
html/ESC_028_emef-migrantes.html,fe8420650d24ad7c870912cb0f6aec22,fe8420650d24ad7c870912cb0f6aec22,TRUE
html/ESC_029_emef-moradas-da-hipica.html,d2b81ec845912baccc66ea43557f88a2,d2b81ec845912baccc66ea43557f88a2,TRUE
html/ESC_030_emef-morro-da-cruz.html,a5ff8dc87fdfee409f09de26074b8688,a5ff8dc87fdfee409f09de26074b8688,TRUE
html/ESC_031_emef-neusa-goulart-brizola.html,192b45ee8eef89f38c5570177349a4fa,192b45ee8eef89f38c5570177349a4fa,TRUE
html/ESC_032_emef-nossa-senhora-de-fatima.html,ab716dd6e6826934f56a95818e6eccf4,ab716dd6e6826934f56a95818e6eccf4,TRUE
html/ESC_033_emef-nossa-senhora-do-carmo.html,6bb46e0405e99dd46831fea49a4f3ffe,6bb46e0405e99dd46831fea49a4f3ffe,TRUE
html/ESC_034_emef-pepita-de-leao.html,2dce5fa0891ce5f4b7e38afac825814f,2dce5fa0891ce5f4b7e38afac825814f,TRUE
html/ESC_035_emef-porto-novo.html,2c3b232a0c29b5b92c188014f54f9f92,2c3b232a0c29b5b92c188014f54f9f92,TRUE
html/ESC_036_emef-pres-joao-belchior-marques-goulart.html,19a998376ece7596dd2eb8a8e85ca9c2,19a998376ece7596dd2eb8a8e85ca9c2,TRUE
html/ESC_037_emef-presidente-vargas.html,ce1ba00de34432b17c76d48ddadd2d4d,ce1ba00de34432b17c76d48ddadd2d4d,TRUE
html/ESC_038_emef-prof-ana-iris-do-amaral.html,addf6762a6218b100654a249d5f0e04d,addf6762a6218b100654a249d5f0e04d,TRUE
html/ESC_039_emef-prof-anisio-teixeira.html,0dfdb957c51e40d6284eeaaeae6c988c,0dfdb957c51e40d6284eeaaeae6c988c,TRUE
html/ESC_040_emef-prof-gilberto-jorge-goncalves-da-silva.html,ef1852eae5289bccc524ad7e67ef6da7,ef1852eae5289bccc524ad7e67ef6da7,TRUE
html/ESC_041_emef-prof-judith-macedo-de-araujo.html,a2ad9674f7099876812cc4aef8b0defd,a2ad9674f7099876812cc4aef8b0defd,TRUE
html/ESC_042_emef-prof-larry-jose-ribeiro-alves.html,74e8db12b4e660bc3cc61733fe2e5112,74e8db12b4e660bc3cc61733fe2e5112,TRUE
html/ESC_043_emef-rincao.html,a6632afca00463ec3556b9bc8994e281,a6632afca00463ec3556b9bc8994e281,TRUE
html/ESC_044_emef-saint-hilaire.html,0ff82dadbe8a819187667706ee004c46,0ff82dadbe8a819187667706ee004c46,TRUE
html/ESC_045_emef-sao-pedro.html,7315abb03aed303c1ac90fa9fb4c3846,7315abb03aed303c1ac90fa9fb4c3846,TRUE
html/ESC_046_emef-sen-alberto-pasqualini.html,c913d5d30f620b2dc03e05b14a40af72,c913d5d30f620b2dc03e05b14a40af72,TRUE
html/ESC_047_emef-timbauva.html,6d6b3b5c28394cbf40b76cec2d8f2038,6d6b3b5c28394cbf40b76cec2d8f2038,TRUE
html/ESC_048_emef-ver-antonio-giudice.html,34eb49d70f68f8488c7bcda50a77af16,34eb49d70f68f8488c7bcda50a77af16,TRUE
html/ESC_049_emef-ver-carlos-pessoa-de-brum.html,f29e16631706b956ea1f5e36de85dbdb,f29e16631706b956ea1f5e36de85dbdb,TRUE
html/ESC_050_emef-ver-martim-aranha.html,af120c75e2f183ac0a905e3721d6f9a8,af120c75e2f183ac0a905e3721d6f9a8,TRUE
html/ESC_051_emef-vila-monte-cristo.html,471a54deb2ae28b95886571425185ede,471a54deb2ae28b95886571425185ede,TRUE
html/ESC_052_emef-wenceslau-fontoura.html,788bdab09a0eed5183b0819422969cf6,788bdab09a0eed5183b0819422969cf6,TRUE
html/ESC_053_emem-emilio-meyer.html,f9d8a850556f74da23fd602d3e8496f8,f9d8a850556f74da23fd602d3e8496f8,TRUE
html/ESC_054_esc-est-ens-fun-professora-leopolda-barnewitz.html,08c7480ad05bbd3eb98a424adb2f4893,08c7480ad05bbd3eb98a424adb2f4893,TRUE
html/ESC_055_escola-de-ensino-fundamental-madre-raffo.html,aefc5ec047a83d2081e8721e5befe321,aefc5ec047a83d2081e8721e5befe321,TRUE
html/ESC_056_eef-aldeia-lumiar.html,edf89d61643ef9940a61cc8aea7297b3,edf89d61643ef9940a61cc8aea7297b3,TRUE
indice_fichas_escolas.csv,4123a146f31a23d6a6077806d8aa04d2,4123a146f31a23d6a6077806d8aa04d2,TRUE
indice_fichas_escolas.rds,5a14e9f191d7c1505e3389931052607d,5a14e9f191d7c1505e3389931052607d,TRUE
