id_escola,codigo_inep,nome_canonico,assessora,ano_escolar,componente,numero_turmas_2025,numero_turmas_2026,previstos_2025,previstos_2026,avaliados_2025,avaliados_2026,taxa_participacao_2025,taxa_participacao_2026,proficiencia_media_2025,proficiencia_media_2026,pct_defasagem_2025,pct_defasagem_2026,pct_intermediario_2025,pct_intermediario_2026,pct_adequado_2025,pct_adequado_2026,presente_2025,presente_2026,painel_balanceado,resultado_disponivel_2025,resultado_disponivel_2026,painel_resultado_balanceado,delta_numero_turmas,delta_previstos,delta_avaliados,delta_participacao,delta_proficiencia,delta_pct_defasagem,delta_pct_intermediario,delta_pct_adequado,variacao_relativa_previstos,variacao_relativa_avaliados,participacao_minima_70_ambos,participacao_minima_80_ambos,participacao_minima_90_ambos,aumento_participacao_10pp,queda_participacao_10pp,mudanca_previstos_20pct,turma_escola_pequena_2025,turma_escola_pequena_2026,observacao_composicao,peso_medio_avaliados,participacao_70_ambos,participacao_80_ambos,participacao_estavel_5pp,previstos_estaveis_20pct,faixa_delta_participacao,ano_escolar_fator,delta_proficiencia_predita_observada,delta_proficiencia_predita_participacao_estavel
ESC_018,,EMEF HEITOR VILLA LOBOS,jalize,5,Língua Portuguesa,4,4,104,104,88,93,84.61538461538461,89.42307692307692,61.47727272727273,55.73118279569893,24.977272727272727,23.731182795698924,20.386363636363637,45.41935483870968,54.63636363636363,30.849462365591396,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,5,4.807692307692307,-5.746089931573799,-1.2460899315738023,25.032991202346043,-23.786901270772237,0,5.681818181818182,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,90.5,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,5,-0.7462599239146677,-2.3521603023029805
ESC_019,,EMEF JEAN PIAGET,clarissa,5,Língua Portuguesa,4,4,85,89,72,82,84.70588235294117,92.13483146067416,76.11111111111111,63.71951219512195,15.444444444444445,21.097560975609756,13.916666666666666,29.78048780487805,70.88888888888889,49.1219512195122,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,4,10,7.42894910773299,-12.391598915989164,5.6531165311653115,15.863821138211383,-21.766937669376688,4.705882352941177,13.88888888888889,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,77,TRUE,TRUE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,5,-10.120082937992326,-12.6015545920846
ESC_020,,EMEF JOAO ANTONIO SATTE,eliane,5,Língua Portuguesa,4,4,101,90,77,79,76.23762376237623,87.77777777777777,67.36363636363636,66.78481012658227,16.935064935064936,14.708860759493673,26.103896103896105,33.063291139240505,57.18181818181818,52.265822784810126,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-11,2,11.54015401540154,-0.5788262370540878,-2.226204175571265,6.9593950353444,-4.915995397008054,-10.891089108910892,2.5974025974025974,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,78,TRUE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,5,-8.61709864292817,-12.47182488452665
ESC_022,,EMEF JOSE LOUREIRO DA SILVA,jalize,5,Língua Portuguesa,4,4,100,81,72,59,72,72.8395061728395,48.52777777777778,50.88135593220339,38.69444444444444,32.42372881355932,23.791666666666668,33.40677966101695,37.513888888888886,34.40677966101695,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-19,-13,0.8395061728395063,2.3535781544256125,-6.270715630885121,9.61511299435028,-3.1071092278719377,-19,-18.055555555555557,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,65.5,TRUE,FALSE,TRUE,TRUE,Variação entre -5 e 5 p.p.,5,-1.7876829582430425,-2.068100920612469
ESC_023,,EMEF JOSE MARIANO BECK,nathalia,5,Língua Portuguesa,3,3,57,68,36,63,63.1578947368421,92.6470588235294,43.97222222222222,46.857142857142854,38.77777777777778,34.79365079365079,25.13888888888889,45.96825396825397,36.388888888888886,19.238095238095237,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,11,27,29.489164086687303,2.8849206349206327,-3.984126984126988,20.82936507936508,-17.15079365079365,19.29824561403509,75,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,49.5,FALSE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,5,6.565765728157867,-3.2844195029966876
ESC_024,,EMEF LAURO RODRIGUES,clarissa,5,Língua Portuguesa,3,3,73,79,64,73,87.67123287671232,92.40506329113924,74.46875,66.8082191780822,11.09375,12.534246575342468,19.03125,42.73972602739726,70.28125,44.38356164383562,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,6,9,4.733830414426919,-7.660530821917803,1.4404965753424666,23.70847602739726,-25.89768835616438,8.219178082191782,14.0625,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,68.5,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,5,-7.766247675184783,-9.347476166365677
ESC_025,,EMEF LEOCADIA FELIZARDO PRESTES,graziela,5,Língua Portuguesa,3,2,75,52,54,45,72,86.53846153846153,47.74074074074074,55.06666666666667,44.25925925925926,29.666666666666668,22,29.666666666666668,33.111111111111114,40.666666666666664,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1,-23,-9,14.538461538461531,7.3259259259259295,-14.592592592592592,7.666666666666668,7.55555555555555,-30.666666666666668,-16.666666666666668,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no público previsto e aumento de participação,49.5,TRUE,FALSE,FALSE,FALSE,Aumento de 10 p.p. ou mais,5,2.940006534666427,-1.916236209579818
ESC_026,,EMEF LIDOVINO FANTON,julia,5,Língua Portuguesa,4,5,107,106,87,74,81.30841121495327,69.81132075471699,51.55172413793103,40.78378378378378,31.160919540229884,41.270270270270274,30.160919540229884,41.608108108108105,39.0919540229885,17.324324324324323,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,-1,-13,-11.49709046023628,-10.76794035414725,10.10935073004039,11.44718856787822,-21.76762969866418,-0.9345794392523364,-14.942528735632184,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Queda de participação igual ou superior a 10 p.p.,80.5,FALSE,FALSE,FALSE,TRUE,Queda de 10 p.p. ou mais,5,-1.3003877013648477,2.5399541380904296
ESC_027,,EMEF MARIO QUINTANA,ruti,5,Língua Portuguesa,2,2,50,48,44,41,88,85.41666666666667,59.95454545454545,53.390243902439025,25.045454545454547,35.65853658536585,29.522727272727273,27.365853658536587,45.38636363636363,36.97560975609756,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-2,-3,-2.5833333333333286,-6.5643015521064285,10.613082039911305,-2.156873614190687,-8.410753880266071,-4,-6.818181818181818,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,42.5,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,5,-0.0352786307225621,0.8276251725980863
ESC_028,,EMEF MIGRANTES,nathalia,5,Língua Portuguesa,1,1,14,8,10,7,71.42857142857143,87.5,38,56,30,14,60,57,10,29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-6,-3,16.07142857142857,18,-16,-3,19,-42.857142857142854,-30,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Mudança relevante no público previsto e aumento de participação,8.5,TRUE,FALSE,FALSE,FALSE,Aumento de 10 p.p. ou mais,5,9.617943142073603,4.249647591461251
ESC_029,,EMEF MORADAS DA HIPICA,amanda,5,Língua Portuguesa,4,4,105,107,96,100,91.42857142857144,93.45794392523364,74.91666666666667,81.85,11.520833333333334,6.16,19.770833333333332,24.5,68.70833333333333,69.34,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,2,4,2.0293724966622193,6.933333333333323,-5.360833333333334,4.729166666666668,0.6316666666666748,1.9047619047619049,4.166666666666667,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,98,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,5,-6.736390471214698,-7.41425624375308
ESC_030,,EMEF MORRO DA CRUZ,andreia,5,Língua Portuguesa,4,4,111,102,86,86,77.47747747747748,84.31372549019608,41.27906976744186,39.77906976744186,39.19767441860465,44.36046511627907,38.174418604651166,35.97674418604651,22.11627906976744,19.627906976744185,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-9,0,6.836248012718599,-1.5,5.162790697674424,-2.197674418604656,-2.488372093023255,-8.108108108108109,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,86,TRUE,FALSE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,5,9.398608517562579,7.1151151973232984
ESC_031,,EMEF NEUSA GOULART BRIZOLA,julia,5,Língua Portuguesa,2,2,40,49,30,46,75,93.87755102040816,52.5,66.45652173913044,30,14.26086956521739,26.5,40.73913043478261,43.5,45.08695652173913,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,9,16,18.877551020408163,13.956521739130435,-15.73913043478261,14.23913043478261,1.5869565217391326,22.5,53.333333333333336,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no público previsto e aumento de participação,38,TRUE,FALSE,FALSE,FALSE,Aumento de 10 p.p. ou mais,5,4.835321320895854,-1.470295675061525
ESC_032,,EMEF NOSSA SENHORA DE FATIMA,amanda,5,Língua Portuguesa,3,3,77,72,67,57,87.01298701298701,79.16666666666667,55.582089552238806,49.26315789473684,23.80597014925373,23.771929824561404,41.67164179104478,52.280701754385966,34.52238805970149,23.68421052631579,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-5,-10,-7.84632034632034,-6.318931657501963,-0.03404032469232732,10.609059963341188,-10.8381775333857,-6.4935064935064934,-14.925373134328359,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,62,TRUE,FALSE,FALSE,TRUE,Queda entre 5 e 10 p.p.,5,0.5980649500640816,3.218949983191319
ESC_033,,EMEF NOSSA SENHORA DO CARMO,amanda,5,Língua Portuguesa,3,3,79,82,69,71,87.34177215189874,86.58536585365853,58.68115942028985,64.04225352112677,21.73913043478261,18.845070422535212,33.21739130434783,34.7887323943662,45.04347826086956,45.971830985915496,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,3,2,-0.7564062982402078,5.361094100836915,-2.8940600122473974,1.5713410900183715,0.9283527250459328,3.797468354430379,2.898550724637681,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,70,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,5,1.3276399300597213,1.5803002674560425
ESC_034,,EMEF PEPITA DE LEAO,nathalia,5,Língua Portuguesa,2,2,49,55,39,46,79.59183673469387,83.63636363636364,68.23076923076923,68.08695652173913,15.692307692307692,18.26086956521739,31,36.30434782608695,53.92307692307692,45.43478260869565,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,6,7,4.044526901669769,-0.1438127090301009,2.568561872909699,5.304347826086953,-8.488294314381271,12.244897959183673,17.94871794871795,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,42.5,TRUE,FALSE,TRUE,TRUE,Variação entre -5 e 5 p.p.,5,-8.714646217572959,-10.065628532185936
ESC_035,,EMEF PORTO NOVO,marian,5,Língua Portuguesa,2,2,46,45,39,43,84.78260869565217,95.55555555555556,54.56410256410256,62.86046511627907,23.28205128205128,14.55813953488372,38.43589743589744,47.093023255813954,38.282051282051285,38.34883720930232,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-1,4,10.772946859903383,8.296362552176511,-8.723911747167561,8.657125819916516,0.06678592725103982,-2.1739130434782608,10.256410256410257,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,41,TRUE,TRUE,FALSE,TRUE,Aumento de 10 p.p. ou mais,5,6.228349169604906,2.6298910463603065
ESC_036,,EMEF PRES JOAO BELCHIOR MARQUES GOULART,marian,5,Língua Portuguesa,3,3,50,71,36,68,72,95.77464788732394,56.666666666666664,63.26470588235294,16.333333333333332,16.352941176470587,49.666666666666664,41.36764705882353,33,42.89705882352941,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,21,32,23.774647887323937,6.598039215686278,0.01960784313725483,-8.299019607843135,9.897058823529411,42,88.88888888888889,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no público previsto e aumento de participação,52,TRUE,FALSE,FALSE,FALSE,Aumento de 10 p.p. ou mais,5,2.198966815637341,-5.742414120329563
ESC_037,,EMEF PRESIDENTE VARGAS,eliane,5,Língua Portuguesa,2,2,53,47,44,45,83.01886792452831,95.74468085106383,63.5,65.95555555555555,27,14.044444444444444,16,41.888888888888886,56.5,44.06666666666667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-6,1,12.725812926535523,2.4555555555555486,-12.955555555555556,25.88888888888889,-12.43333333333333,-11.320754716981131,2.272727272727273,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,44.5,TRUE,TRUE,FALSE,TRUE,Aumento de 10 p.p. ou mais,5,-1.000886694801654,-5.251655355958281
ESC_038,,EMEF PROF ANA IRIS DO AMARAL,eliane,5,Língua Portuguesa,2,2,43,39,40,36,93.02325581395348,92.3076923076923,82.5,80.52777777777777,12.5,0,10,30.97222222222222,77.5,69.02777777777777,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-4,-4,-0.7155635062611765,-1.9722222222222283,-12.5,20.97222222222222,-8.472222222222229,-9.30232558139535,-10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,38,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,5,-12.425683419746708,-12.186665689009846
ESC_039,,EMEF PROF ANISIO TEIXEIRA,andreia,5,Língua Portuguesa,5,3,135,86,103,80,76.29629629629629,93.02325581395348,81.44660194174757,79.6375,6.912621359223301,2.9125,17.37864077669903,29.2125,75.70873786407768,67.875,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-2,-49,-23,16.726959517657193,-1.8091019417475709,-4.0001213592233,11.83385922330097,-7.833737864077676,-36.2962962962963,-22.33009708737864,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no público previsto e aumento de participação,91.5,TRUE,FALSE,FALSE,FALSE,Aumento de 10 p.p. ou mais,5,-17.822685173833595,-23.40994594252145
ESC_040,,EMEF PROF GILBERTO JORGE GONCALVES DA SILVA,ruti,5,Língua Portuguesa,1,1,19,21,12,19,63.1578947368421,90.47619047619048,59,74,33,6,8,44,58,50,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,2,7,27.31829573934838,15,-27,36,-8,10.526315789473683,58.333333333333336,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Aumento de participação igual ou superior a 10 p.p.,15.5,FALSE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,5,-5.2257779345897895,-14.350833919256406
ESC_041,,EMEF PROF JUDITH MACEDO DE ARAUJO,graziela,5,Língua Portuguesa,2,3,60,81,57,71,95,87.65432098765432,76.26315789473684,63.943661971830984,8.578947368421053,12,19.210526315789473,44.732394366197184,72.21052631578948,43.267605633802816,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,21,14,-7.345679012345684,-12.319495922905851,3.421052631578947,25.52186805040771,-28.942920681986664,35,24.56140350877193,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no número de estudantes previstos,64,TRUE,TRUE,FALSE,FALSE,Queda entre 5 e 10 p.p.,5,-7.310393534954116,-4.856736364221561
ESC_042,,EMEF PROF LARRY JOSE RIBEIRO ALVES,amanda,5,Língua Portuguesa,3,3,85,77,71,72,83.52941176470588,93.50649350649353,68.38028169014085,70.11111111111111,21.028169014084508,10.52777777777778,15.67605633802817,40.69444444444444,63.29577464788732,49.40277777777778,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-8,1,9.977081741787629,1.7308294209702666,-10.50039123630673,25.018388106416275,-13.892996870109542,-9.411764705882351,1.408450704225352,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,71.5,TRUE,TRUE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,5,-5.008539307154205,-8.341156770778564
ESC_043,,EMEF RINCAO,jalize,5,Língua Portuguesa,2,2,55,58,49,50,89.0909090909091,86.20689655172414,72.51020408163265,47.5,16.408163265306122,36,14.53061224489796,38.5,69.55102040816327,25.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,3,1,-2.884012539184951,-25.01020408163265,19.59183673469388,23.96938775510204,-44.05102040816327,5.454545454545454,2.0408163265306123,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,49.5,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,5,-8.070637468793553,-7.107298608579175
ESC_044,,EMEF SAINT HILAIRE,andreia,5,Língua Portuguesa,4,4,99,96,80,89,80.8080808080808,92.70833333333331,58.575,66.92134831460675,26.275,12.752808988764045,31.3875,37.01123595505618,42.575,50.764044943820224,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-3,9,11.900252525252526,8.346348314606743,-13.522191011235954,5.62373595505618,8.189044943820221,-3.0303030303030303,11.25,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,84.5,TRUE,TRUE,FALSE,TRUE,Aumento de 10 p.p. ou mais,5,1.0839404542662443,-2.891068512643411
ESC_045,,EMEF SAO PEDRO,marian,5,Língua Portuguesa,4,4,107,104,90,93,84.11214953271028,89.42307692307692,65.57777777777778,54.75268817204301,20.177777777777777,24.795698924731184,26.666666666666668,44.02150537634409,53.36666666666667,31.204301075268816,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-3,3,5.310927390366643,-10.825089605734776,4.617921146953407,17.35483870967742,-22.16236559139785,-2.803738317757009,3.3333333333333335,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,91.5,TRUE,TRUE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,5,-3.9439311019949876,-5.717925725597777
ESC_046,,EMEF SEN ALBERTO PASQUALINI,julia,5,Língua Portuguesa,5,4,126,108,98,88,77.77777777777777,81.48148148148148,68.36734693877551,58.14772727272727,16.418367346938776,26.056818181818183,27.602040816326532,34.64772727272727,56.41836734693877,39.29545454545455,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1,-18,-10,3.7037037037037095,-10.21961966604824,9.638450834879407,7.045686456400741,-17.122912801484226,-14.285714285714286,-10.204081632653061,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,93,TRUE,FALSE,TRUE,TRUE,Variação entre -5 e 5 p.p.,5,-11.05772886976889,-12.294866939045829
ESC_047,,EMEF TIMBAUVA,nathalia,5,Língua Portuguesa,3,3,71,70,52,66,73.2394366197183,94.28571428571428,50.80769230769231,56.77272727272727,29,19.924242424242426,40.30769230769231,39.54545454545455,31,40.24242424242424,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-1,14,21.046277665995987,5.965034965034967,-9.075757575757574,-0.7622377622377599,9.242424242424242,-1.408450704225352,26.923076923076923,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,59,TRUE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,5,4.767377262904308,-2.262653592733283
ESC_048,,EMEF VER ANTONIO GIUDICE,clarissa,5,Língua Portuguesa,2,3,55,76,49,69,89.0909090909091,90.78947368421052,76.53061224489795,74.85507246376811,6.122448979591836,7.72463768115942,28.40816326530612,30.217391304347824,65,62.73913043478261,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,21,20,1.6985645933014268,-1.6755397811298425,1.6021887015675835,1.8092280390417024,-2.2608695652173907,38.18181818181818,40.816326530612244,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no número de estudantes previstos,59,TRUE,TRUE,TRUE,FALSE,Variação entre -5 e 5 p.p.,5,-8.263427999712452,-8.830794908517209
ESC_049,,EMEF VER CARLOS PESSOA DE BRUM,priscila,5,Língua Portuguesa,4,6,110,152,90,123,81.81818181818181,80.92105263157895,59.4,55.333333333333336,25.677777777777777,24.6260162601626,25.544444444444444,43.75609756097561,49.03333333333333,31.642276422764223,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,42,33,-0.8971291866028679,-4.066666666666663,-1.0517615176151764,18.211653116531167,-17.391056910569105,38.18181818181818,36.666666666666664,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Mudança relevante no número de estudantes previstos,106.5,TRUE,TRUE,TRUE,FALSE,Variação entre -5 e 5 p.p.,5,-1.6618698149909186,-1.3622041941433416
ESC_050,,EMEF VER MARTIM ARANHA,priscila,5,Língua Portuguesa,3,3,76,63,63,55,82.89473684210526,87.3015873015873,62.77777777777778,46.32727272727273,17.682539682539684,33.27272727272727,35.06349206349206,51.4,47.58730158730159,15.327272727272728,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-13,-8,4.406850459482044,-16.45050505050505,15.59018759018759,16.336507936507935,-32.26002886002886,-17.105263157894736,-12.698412698412698,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,59,TRUE,TRUE,TRUE,TRUE,Variação entre -5 e 5 p.p.,5,-3.548521769309353,-5.020530035949001
ESC_051,,EMEF VILA MONTE CRISTO,graziela,5,Língua Portuguesa,4,4,89,84,62,73,69.66292134831461,86.9047619047619,77.41935483870968,69.04109589041096,9.870967741935484,13.753424657534246,16,36.97260273972603,74.12903225806451,49.273972602739725,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-5,11,17.241840556447286,-8.378258948298722,3.8824569155987625,20.972602739726028,-24.855059655324787,-5.617977528089888,17.741935483870968,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,67.5,FALSE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,5,-18.058121533342476,-23.817366614274082
ESC_052,,EMEF WENCESLAU FONTOURA,eliane,5,Língua Portuguesa,3,3,83,82,60,74,72.28915662650603,90.2439024390244,51,51.891891891891895,33.6,34.62162162162162,33.4,27.43243243243243,33.2,38.027027027027025,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-1,14,17.954745812518368,0.8918918918918948,1.0216216216216196,-5.967567567567567,4.827027027027022,-1.2048192771084338,23.333333333333332,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Aumento de participação igual ou superior a 10 p.p.,67,TRUE,FALSE,FALSE,TRUE,Aumento de 10 p.p. ou mais,5,2.9778931355846296,-3.0194817480067186
ESC_053,,EMEM EMILIO MEYER,ruti,5,Língua Portuguesa,3,3,68,66,58,60,85.29411764705883,90.9090909090909,58.793103448275865,63.56666666666667,31.379310344827587,22.833333333333332,18.93103448275862,30,50,47.166666666666664,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-2,2,5.6149732620320805,4.773563218390805,-8.545977011494255,11.06896551724138,-2.8333333333333357,-2.9411764705882355,3.4482758620689653,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sem alerta principal de composição,59,TRUE,TRUE,FALSE,TRUE,Aumento entre 5 e 10 p.p.,5,1.788376423175631,-0.08717781554097215
ESC_054,,ESC EST ENS FUN PROFESSORA LEOPOLDA BARNEWITZ,julia,5,Língua Portuguesa,1,1,25,20,21,19,84,95,72,73,19,16,19,26,62,58,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-5,-2,11,1,-3,7,-4,-20,-9.523809523809524,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Mudança relevante no público previsto e aumento de participação,20,TRUE,TRUE,FALSE,TRUE,Aumento de 10 p.p. ou mais,5,-7.321170181962568,-10.99547024771503
ESC_055,,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,outras,5,Língua Portuguesa,1,1,10,5,10,5,100,100,81,88,0,0,30,20,70,80,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,-5,-5,0,7,0,-10,10,-50,-50,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Mudança relevante no número de estudantes previstos,7.5,TRUE,TRUE,TRUE,FALSE,Variação entre -5 e 5 p.p.,5,-7.949869526354643,-7.949869526354643
